SHAPE_AREA,LATITUDE,SQMI,GEOMETRY,CITY,OBJECTID,ZIPCODE,LONGITUDE,STATE,SHAPE_LENGTH
1590603250.828125,,55.06,,Nicholson,5225,18446,,PA,340280.35469267104
595919314.5859375,,20.64,,Olyphant,5226,18447,,PA,238594.6451993317
199592137.0078125,,6.92,,Paupack,5227,18451,,PA,92814.71200888023
52223579.8359375,,1.81,,Peckville,5228,18452,,PA,35475.45912915294
1234659118.5546875,,42.71,,Pleasant Mount,5229,18453,,PA,287133.8570465887
133296972.046875,,4.61,,Preston Park,5230,18455,,PA,65379.12995126906
427858861.015625,,14.81,,Prompton,5231,18456,,PA,158947.067813792
87317605.9296875,,3.06,,Essington,5232,19029,,PA,71679.48268007992
351380634.5390625,,12.280000000000001,,Fairless Hills,5233,19030,,PA,246339.54437839705
94631969.03125,,3.31,,Flourtown,5234,19031,,PA,42470.80085485389
41501212.078125,,1.45,,Folcroft,5235,19032,,PA,42130.271596962484
30661284.8515625,,1.07,,Folsom,5236,19033,,PA,40695.81950640645
164309958.265625,,5.75,,Fort Washington,5237,19034,,PA,82605.02041025239
142585089.65625,,4.99,,Gladwyne,5238,19035,,PA,62427.022777705584
44120259.40625,,1.55,,Glenolden,5239,19036,,PA,35770.408780187405
225835120.96875,,7.890000000000001,,Glenside,5240,19038,,PA,92206.01949620186
164465336.8203125,,5.75,,Hatboro,5241,19040,,PA,75573.06443952507
96585154.46875,,3.38,,Haverford,5242,19041,,PA,69751.29305765513
11986258.546875,,0.42,,Holmes,5243,19043,,PA,19977.05980655397
254834501.109375,,8.9,,Horsham,5244,19044,,PA,77927.5295202348
183178957.7734375,,6.4,,Jenkintown,5245,19046,,PA,98841.24403481101
568682728.796875,,19.88,,Leola,5246,17540,,PA,195575.75574254312
1791339024.546875,,62.59,,Lititz,5247,17543,,PA,307755.0176640383
2113361655.265625,,73.84,,Manheim,5248,17545,,PA,304352.8002493083
395399612.5234375,,13.83,,Marietta,5249,17547,,PA,139361.1169171685
8672569.921875,,0.3,,Maytown,5250,17550,,PA,24377.89835441391
349967226.828125,,12.24,,Millersville,5251,17551,,PA,144290.67552960006
915682781.5,,32.01,,Mount Joy,5252,17552,,PA,227440.58228820187
79745181.40625,,2.79,,Mountville,5253,17554,,PA,41926.01599074915
637178727.1171875,,22.2,,Bethlehem,5254,18015,,PA,211628.96690007436
454057574.796875,,15.82,,Bethlehem,5255,18017,,PA,167598.23170927243
149697573.609375,,5.22,,Bethlehem,5256,18018,,PA,70268.52922433314
393043026.9140625,,13.69,,Bethlehem,5257,18020,,PA,140095.32768673703
399211220.2578125,,13.91,,Breinigsville,5258,18031,,PA,102869.4101329993
56499113.1328125,,1.97,,Catasauqua,5259,18032,,PA,38480.69857234843
313851748.1171875,,10.94,,Center Valley,5260,18034,,PA,175831.60815354506
17509827.6796875,,0.61,,Cherryville,5261,18035,,PA,27317.280488073404
908176053.9921875,,31.66,,Coopersburg,5262,18036,,PA,313840.94191215286
256144396.7109375,,8.92,,Coplay,5263,18037,,PA,148833.5658130274
1551326777.8984375,,53.79,,Shohola,5264,18458,,PA,226459.4749577783
54221397.59375,,1.88,,South Sterling,5265,18460,,PA,60193.44277378098
548467790.328125,,18.94,,Starlight,5266,18461,,PA,128295.0122884688
798287503.8828125,,27.580000000000002,,Starrucca,5267,18462,,PA,170267.36316436873
165007450.2265625,,5.72,,Sterling,5268,18463,,PA,61988.32604437235
433077303.2109375,,15.01,,Tafton,5269,18464,,PA,176977.8996291266
1453669854.5,,50.26,,Thompson,5270,18465,,PA,230378.93838963553
2190987645.3984375,,76.07000000000001,,Tobyhanna,5271,18466,,PA,255017.05810936383
874004750.296875,,30.46,,Thompsontown,5272,17094,,PA,189808.10521103637
97503812.703125,,3.4,,Wiconisco,5273,17097,,PA,71038.40612134026
394894272.125,,13.76,,Williamstown,5274,17098,,PA,89209.10781059717
26674505.7109375,,0.93,,Yeagertown,5275,17099,,PA,39467.28369653046
33279774.609375,,1.16,,Harrisburg,5276,17101,,PA,39356.24390287052
46841132.9453125,,1.64,,Harrisburg,5277,17102,,PA,30174.58561996475
47858686.7890625,,1.66,,Harrisburg,5278,17103,,PA,45603.04507871901
111540819.6875,,3.9,,Harrisburg,5279,17104,,PA,67177.57459915258
203122429.7421875,,7.09,,Harrisburg,5280,17109,,PA,100524.74603924059
516611930.609375,,18.03,,Harrisburg,5281,17110,,PA,137558.96157001404
509897760.625,,17.81,,Harrisburg,5282,17111,,PA,197021.53966312396
1793027437.6953125,,62.58,,Harrisburg,5283,17112,,PA,274550.0090068565
1029050248.875,,35.97,,Narvon,5284,17555,,PA,267547.71299679246
909147730.84375,,31.77,,New Holland,5285,17557,,PA,244238.07533850503
415778801.765625,,14.55,,New Providence,5286,17560,,PA,130629.53063493283
505901148.5546875,,17.69,,Paradise,5287,17562,,PA,219590.37741958414
971827891.453125,,34.04,,Peach Bottom,5288,17563,,PA,154023.84757543326
374485772.9140625,,13.1,,Pequea,5289,17565,,PA,141891.74549700264
1688676855.9609375,,59.1,,Quarryville,5290,17566,,PA,341877.6837542467
414571201.1875,,14.43,,Danielsville,5291,18038,,PA,145625.06833650987
521406180.59375,,18.150000000000002,,Easton,5292,18040,,PA,150625.9018754301
410209153.4296875,,14.31,,East Greenville,5293,18041,,PA,151056.46927391572
653423699.4609375,,22.77,,Easton,5294,18042,,PA,147685.270750844
585910205.703125,,20.41,,Easton,5295,18045,,PA,205523.73149050868
425148514.6796875,,14.82,,Emmaus,5296,18049,,PA,131206.0295756022
238663929.25,,8.32,,Fogelsville,5297,18051,,PA,73993.5728271305
351848545.1875,,12.26,,Whitehall,5298,18052,,PA,118557.79784416802
612738390.03125,,21.34,,Germansville,5299,18053,,PA,191567.2046778836
402873483.40625,,13.94,,Tyler Hill,5300,18469,,PA,113183.34106416214
1848522249.140625,,63.93,,Union Dale,5301,18470,,PA,312788.4909519469
35605883.25,,1.23,,Waverly,5302,18471,,PA,46330.37554860034
1997367940.8125,,69.15,,Waymart,5303,18472,,PA,405127.54431764584
12356141.3046875,,0.43,,Scranton,5304,18503,,PA,18438.152139463862
270704950.1796875,,9.38,,Scranton,5305,18504,,PA,92216.24720994577
327157682.34375,,11.35,,Scranton,5306,18505,,PA,141428.76408000832
278171755.328125,,9.65,,Moosic,5307,18507,,PA,125509.96840651965
187232010.6953125,,6.49,,Scranton,5308,18508,,PA,106673.02416944128
85692107.71875,,2.97,,Scranton,5309,18509,,PA,51747.62082429204
55567957.390625,,1.93,,Scranton,5310,18510,,PA,50018.58550080831
329762887.2734375,,11.43,,Scranton,5311,18512,,PA,116135.93048257352
197143665.3828125,,6.890000000000001,,Harrisburg,5312,17113,,PA,75068.8386184105
2041697.53125,,0.07,,Harrisburg,5313,17120,,PA,6651.6805277863305
624736433.3203125,,21.85,,Chambersburg,5314,17201,,PA,172959.51060287774
3616329933.734375,,126.54,,Chambersburg,5315,17202,,PA,710679.5644198009
11199379.265625,,0.39,,Amberson,5316,17210,,PA,15423.204895599767
811935143.875,,28.44,,Artemas,5317,17211,,PA,207604.42457447055
1098865799.0390625,,38.47,,Big Cove Tannery,5318,17212,,PA,307125.8121780978
1074702274.890625,,37.53,,Blairs Mills,5319,17213,,PA,223613.76697489579
40817662.1640625,,1.43,,Blue Ridge Summit,5320,17214,,PA,41520.32272816469
578365205.15625,,20.21,,Burnt Cabins,5321,17215,,PA,222513.737195058
6966419.3515625,,0.24,,Concord,5322,17217,,PA,15550.032224266113
417408227.5,,14.58,,Doylesburg,5323,17219,,PA,152282.69748826764
318149536.5,,11.11,,Dry Run,5324,17220,,PA,116126.75858087123
490481511.109375,,17.13,,Reinholds,5325,17569,,PA,222597.74437923636
467204089.2421875,,16.35,,Ronks,5326,17572,,PA,269912.00947747
8313072.03125,,0.29,,Smoketown,5327,17576,,PA,12202.637253700213
572808887.4609375,,20.01,,Stevens,5328,17578,,PA,302091.5666413781
436065235.2890625,,15.25,,Strasburg,5329,17579,,PA,129972.81314982902
8227449.3203125,,0.29,,Terre Hill,5330,17581,,PA,14727.384254988625
468138478.015625,,16.38,,Washington Boro,5331,17582,,PA,127684.53111799505
402716765.3203125,,14.09,,Willow Street,5332,17584,,PA,130166.44467256522
428342773.28125,,14.950000000000001,,Green Lane,5333,18054,,PA,207927.55904001129
590757852.6484375,,20.59,,Hellertown,5334,18055,,PA,177314.4147080744
21783023.125,,0.76,,Hereford,5335,18056,,PA,36355.2851907349
1511836544.859375,,52.6,,Kunkletown,5336,18058,,PA,390829.7971872397
51180580.8515625,,1.78,,Laurys Station,5337,18059,,PA,44433.10382420424
637789347.6953125,,22.240000000000002,,Macungie,5338,18062,,PA,193165.40654225103
911353.4296875,,0.03,,Martins Creek,5339,18063,,PA,4658.888596481009
1088246950.40625,,37.89,,Nazareth,5340,18064,,PA,265329.3856062341
117327427.21875,,4.07,,Taylor,5341,18517,,PA,54284.97562093245
100374757.5234375,,3.48,,Old Forge,5342,18518,,PA,46999.01632677064
73964578.1640625,,2.56,,Scranton,5343,18519,,PA,50305.91340057344
60481475.2890625,,2.1,,Bear Creek,5344,18602,,PA,44297.025234837565
1606874768.5859375,,55.82,,Berwick,5345,18603,,PA,214207.9672944645
794680014.1875,,27.62,,Blakeslee,5346,18610,,PA,258786.9748390769
1477548486.671875,,51.24,,Dallas,5347,18612,,PA,298139.00957719283
2729196736.078125,,94.53,,Dushore,5348,18614,,PA,423695.91489194165
508207451.796875,,17.61,,Falls,5349,18615,,PA,154924.5965322666
1862465268.40625,,64.53,,Forksville,5350,18616,,PA,294989.37350487034
124866034.65625,,4.34,,Glen Lyon,5351,18617,,PA,55564.60804796981
404197931.0390625,,14.13,,Fannettsburg,5352,17221,,PA,151849.83076997657
1748085304.5546875,,61.17,,Fayetteville,5353,17222,,PA,346877.813913006
289751643.140625,,10.13,,Fort Littleton,5354,17223,,PA,113278.38652197605
1198375266.921875,,41.92,,Fort Loudon,5355,17224,,PA,295666.50795344653
2210583720.5859375,,77.41,,Greencastle,5356,17225,,PA,308467.8068862948
951087159.1953125,,33.26,,Lancaster,5357,17601,,PA,222437.75805931597
737334103.5390625,,25.79,,Lancaster,5358,17602,,PA,192071.0088942721
813075397.4296875,,28.43,,Lancaster,5359,17603,,PA,204272.8101656173
2961910814.5234375,,102.74000000000001,,Williamsport,5360,17701,,PA,461138.9509836671
1642917397.625,,57.03,,Williamsport,5361,17702,,PA,232987.63288786254
23601975.453125,,0.82,,Avis,5362,17721,,PA,30281.273422217273
2523074755.796875,,87.46000000000001,,Cammal,5363,17723,,PA,338824.8526406179
4022740434.7265625,,139.24,,Canton,5364,17724,,PA,592366.6387466689
1238923919.0546875,,42.93,,Cedar Run,5365,17727,,PA,167633.7946447803
1222121903.4609375,,42.57,,New Tripoli,5366,18066,,PA,282148.8527325796
752006091.65625,,26.19,,Northampton,5367,18067,,PA,162299.24741074306
382684874.34375,,13.33,,Orefield,5368,18069,,PA,144828.1923015251
102082810.75,,3.56,,Palm,5369,18070,,PA,54395.2820926073
929740736.1953125,,32.35,,Palmerton,5370,18071,,PA,177778.31726886306
447172740.2578125,,15.56,,Pen Argyl,5371,18072,,PA,125951.9944570408
540462671.703125,,18.86,,Pennsburg,5372,18073,,PA,224630.75662797719
547680279.03125,,18.990000000000002,,Harveys Lake,5373,18618,,PA,213655.4184711558
747897901.796875,,25.92,,Hillsgrove,5374,18619,,PA,160948.62785964904
1216270316.90625,,42.22,,Hunlock Creek,5375,18621,,PA,280506.6089625104
57233685.7421875,,1.99,,Huntington Mills,5376,18622,,PA,36601.88033730499
1771111220.984375,,61.29,,Laceyville,5377,18623,,PA,302036.37248174765
1437680498.09375,,49.96,,Lake Harmony,5378,18624,,PA,291003.90892828134
5366093.9453125,,0.19,,Laporte,5379,18626,,PA,13035.994032551194
941986041.5078125,,32.94,,Harrisonville,5380,17228,,PA,258357.14976691338
675621868.265625,,23.62,,Hustontown,5381,17229,,PA,223318.0991586238
16913086.3359375,,0.59,,Lurgan,5382,17232,,PA,19642.02146533428
2170535312.71875,,75.94,,Mc Connellsburg,5383,17233,,PA,280331.9440863388
58327858.3046875,,2.04,,Marion,5384,17235,,PA,31604.205543872333
3690995107.265625,,129.24,,Mercersburg,5385,17236,,PA,364890.1092419414
13013300.25,,0.46,,Mont Alto,5386,17237,,PA,19630.902939062908
1603721801.5546875,,56.14,,Needmore,5387,17238,,PA,481789.3443080139
389786610.4296875,,13.620000000000001,,Neelyton,5388,17239,,PA,131938.58234804144
1491342941.8828125,,51.730000000000004,,Cogan Station,5389,17728,,PA,310691.2183981707
2723163029.0859375,,94.35000000000001,,Cross Fork,5390,17729,,PA,294664.71934684424
62777360.53125,,2.17,,Eagles Mere,5391,17731,,PA,37075.91441920838
467109.234375,,0.02,,Grover,5392,17735,,PA,3456.1593337610543
1734245159.0703125,,60.18,,Hughesville,5393,17737,,PA,268371.9708031081
6819553.59375,,0.24,,Jersey Mills,5394,17739,,PA,16983.801566609163
3895563655.4375,,135.22,,Jersey Shore,5395,17740,,PA,567644.203277495
54546664.234375,,1.89,,Lairdsville,5396,17742,,PA,32793.90387473429
662624149.1328125,,22.990000000000002,,Linden,5397,17744,,PA,191333.35985153844
6636175551,,230.32,,Lock Haven,5398,17745,,PA,672759.094274034
2152326610.5234375,,74.79,,Loganton,5399,17747,,PA,275897.3586800933
469290769.0078125,,16.38,,Perkiomenville,5400,18074,,PA,185186.8185993053
31870001.59375,,1.11,,Red Hill,5401,18076,,PA,41074.737632390585
397789433.671875,,13.86,,Riegelsville,5402,18077,,PA,123714.11081929677
505551258.296875,,17.61,,Schnecksville,5403,18078,,PA,151559.37993692432
2367144.09375,,0.08,,Slatedale,5404,18079,,PA,8380.78304101986
874306183.46875,,30.44,,Slatington,5405,18080,,PA,168967.50003012977
22914297.7578125,,0.8,,Stockertown,5406,18083,,PA,31844.435498060277
128293117.625,,4.48,,Sumneytown,5407,18084,,PA,57612.23008414826
7683019.796875,,0.27,,Tatamy,5408,18085,,PA,17655.26793293227
9515764.4453125,,0.33,,Trexlertown,5409,18087,,PA,19612.475144257725
571036154.6171875,,19.88,,Walnutport,5410,18088,,PA,177977.09423938754
437648778.515625,,15.23,,Wind Gap,5411,18091,,PA,116597.68762957955
1083903280.5078125,,37.57,,Lopez,5412,18628,,PA,168278.2962234553
3327654296.65625,,115.3,,Mehoopany,5413,18629,,PA,316231.01588512
1813890818.078125,,62.77,,Meshoppen,5414,18630,,PA,275274.5563138919
42715940.828125,,1.49,,Mifflinville,5415,18631,,PA,51347.295691284555
276538330.8125,,9.58,,Mildred,5416,18632,,PA,88162.30376857767
612700256.09375,,21.26,,Nanticoke,5417,18634,,PA,166968.9986688639
1191083083.0546875,,41.39,,Nescopeck,5418,18635,,PA,231652.4449696651
1063394849.6484375,,36.87,,Noxen,5419,18636,,PA,201499.89848032634
1177552129.8984375,,41.15,,Newburg,5420,17240,,PA,255808.81912900644
3325065551.390625,,116.18,,Newville,5421,17241,,PA,492578.1299094353
1731610898.4453125,,60.47,,Orbisonia,5422,17243,,PA,407290.21115542133
1197816645.1484375,,41.87,,Orrstown,5423,17244,,PA,238088.61296211873
690371612.9609375,,24.14,,Pleasant Hall,5424,17246,,PA,113349.22834700315
2453275.7109375,,0.09,,Rockhill Furnace,5425,17249,,PA,10733.03743287742
1795142.1796875,,0.06,,Rouzerville,5426,17250,,PA,6365.526675799614
621440265.171875,,21.75,,Saint Thomas,5427,17252,,PA,174619.9689402393
3388223387.890625,,117.7,,Mill Hall,5428,17751,,PA,451927.8952992655
883142443.0546875,,30.67,,Montgomery,5429,17752,,PA,185450.86385230074
1464434482.796875,,50.800000000000004,,Montoursville,5430,17754,,PA,271109.3157133189
3497113799.75,,121.39,,Muncy,5431,17756,,PA,565307.3191038986
4965589654.3984375,,172.18,,Muncy Valley,5432,17758,,PA,397971.2293407201
2487427763.2578125,,86.22,,North Bend,5433,17760,,PA,227771.55239528767
972343920.6875,,33.68,,Ralston,5434,17763,,PA,230500.97109364485
371099371.1953125,,12.94,,Zionsville,5435,18092,,PA,116488.38462057899
9287418.8046875,,0.32,,Allentown,5436,18101,,PA,32977.88423184069
86717541.1171875,,3.02,,Allentown,5437,18102,,PA,85605.31543812508
496473211.4140625,,17.3,,Allentown,5438,18103,,PA,131918.92089075033
675191553.59375,,23.53,,Allentown,5439,18104,,PA,169650.80560430064
248712632.359375,,8.67,,Allentown,5440,18106,,PA,117989.82827570978
280173886.0234375,,9.76,,Allentown,5441,18109,,PA,118648.20135383686
622080265.5859375,,21.63,,Hazleton,5442,18201,,PA,206659.98791572766
1017464388.7734375,,35.38,,Hazleton,5443,18202,,PA,246410.97371138606
1105373518.703125,,38.42,,Albrightsville,5444,18210,,PA,187345.47294506946
899047029.6953125,,31.19,,Pittston,5445,18640,,PA,228107.24671830048
125171725.390625,,4.35,,Pittston,5446,18641,,PA,87283.07628579439
156986460.8359375,,5.45,,Duryea,5447,18642,,PA,66012.78711771064
534767921.8515625,,18.54,,Pittston,5448,18643,,PA,131942.58850292792
508541971.484375,,17.64,,Wyoming,5449,18644,,PA,153088.33842301735
335385620.578125,,11.64,,Plymouth,5450,18651,,PA,129545.38793104522
1978657760.40625,,68.7,,Shickshinny,5451,18655,,PA,337068.1268465703
1517389237.703125,,52.63,,Sweet Valley,5452,18656,,PA,258464.22632253985
3513247476.390625,,121.69,,Tunkhannock,5453,18657,,PA,443521.73369969876
642709503.8671875,,22.46,,Shade Gap,5454,17255,,PA,261098.63485025536
3254395900.9765625,,113.79,,Shippensburg,5455,17257,,PA,512482.93799045985
1001557859.0625,,34.97,,Shirleysburg,5456,17260,,PA,188119.25069188062
1221521154.2109375,,42.68,,Spring Run,5457,17262,,PA,336291.139898398
1266243.515625,,0.04,,State Line,5458,17263,,PA,7017.521077868403
1709240758.609375,,59.72,,Three Springs,5459,17264,,PA,336321.7050938416
368542434.6328125,,12.89,,Upperstrasburg,5460,17265,,PA,151954.43276548304
29389142.7109375,,1.02,,Walnut Bottom,5461,17266,,PA,34287.82188825817
5051298002.6875,,175.18,,Renovo,5462,17764,,PA,504108.2963738842
1997142580.171875,,69.15,,Roaring Branch,5463,17765,,PA,381858.57762035175
1114765411.609375,,38.61,,Shunk,5464,17768,,PA,154887.7231685656
33589293.1484375,,1.16,,Slate Run,5465,17769,,PA,23152.056470566935
5685556686.7890625,,197.07,,Trout Run,5466,17771,,PA,571562.8398213951
642380949.328125,,22.32,,Turbotville,5467,17772,,PA,229015.57916500737
923313285.84375,,32.04,,Unityville,5468,17774,,PA,193760.68175140643
2584605425.0703125,,89.60000000000001,,Waterville,5469,17776,,PA,401746.5317365945
1098149310.109375,,38.14,,Watsontown,5470,17777,,PA,198370.12981924127
1712647347.8671875,,59.42,,Westport,5471,17778,,PA,286184.21604086534
616570111.78125,,21.47,,Andreas,5472,18211,,PA,157563.90434685838
763741818.859375,,26.580000000000002,,Barnesville,5473,18214,,PA,190957.25953599392
174816986.8984375,,6.08,,Beaver Meadows,5474,18216,,PA,74624.76669924667
62925148.6015625,,2.19,,Coaldale,5475,18218,,PA,35028.91594656726
10530783.5546875,,0.36,,Conyngham,5476,18219,,PA,24897.0789608888
174396757.75,,6.07,,Delano,5477,18220,,PA,82035.82483317895
1037097078.328125,,36.04,,Drums,5478,18222,,PA,242449.8472168286
1127637357.09375,,39.2,,Freeland,5479,18224,,PA,264116.217295194
31805412.6796875,,1.1,,Harleigh,5480,18225,,PA,33976.67577799141
1651892171.6171875,,57.45,,Jim Thorpe,5481,18229,,PA,335757.2533748963
51956357.71875,,1.81,,Junedale,5482,18230,,PA,36954.93879121876
1385808251.0859375,,48.14,,Wapwallopen,5483,18660,,PA,214940.06041116864
2531546651.5,,87.94,,White Haven,5484,18661,,PA,468059.00289046706
16206116.9296875,,0.56,,Wilkes Barre,5485,18701,,PA,25345.832176553333
1859063074.2421875,,64.53,,Wilkes Barre,5486,18702,,PA,452087.7046249446
306118789.1484375,,10.620000000000001,,Kingston,5487,18704,,PA,111477.46966801824
145471846.5859375,,5.05,,Wilkes Barre,5488,18705,,PA,77475.28248905895
902548734.5859375,,31.330000000000002,,Wilkes Barre,5489,18706,,PA,200107.32578407327
1464267811.546875,,50.86,,Mountain Top,5490,18707,,PA,246002.84367961282
607657086.03125,,21.080000000000002,,Shavertown,5491,18708,,PA,197680.95449432146
19934573.6015625,,0.69,,Luzerne,5492,18709,,PA,23420.880530792638
4755189073.71875,,164.36,,Montrose,5493,18801,,PA,494862.9841344257
1395814335.171875,,48.21,,Athens,5494,18810,,PA,274762.7456907861
2751137165.7421875,,96.33,,Warfordsburg,5495,17267,,PA,310785.04445273767
2570621191.328125,,90.03,,Waynesboro,5496,17268,,PA,282881.2854438153
266723462.7109375,,9.32,,Willow Hill,5497,17271,,PA,96155.54360864314
336490275.453125,,11.78,,Abbottstown,5498,17301,,PA,96471.76218203983
1149430629.84375,,40.25,,Airville,5499,17302,,PA,315568.8985665308
714761491.65625,,25.01,,Aspers,5500,17304,,PA,220729.00774880018
1577073679.3046875,,55.17,,Biglerville,5501,17307,,PA,399500.1269350692
735714055.4765625,,25.75,,Brogue,5502,17309,,PA,202468.85156692174
270020570.4140625,,9.44,,Dallastown,5503,17313,,PA,124756.29453315772
2008192823.046875,,69.88,,Sunbury,5504,17801,,PA,310016.8407236646
1604022079.15625,,55.71,,Allenwood,5505,17810,,PA,225836.81106290084
1084875643.5859375,,37.77,,Beaver Springs,5506,17812,,PA,247521.73064974244
1110119572.828125,,38.65,,Beavertown,5507,17813,,PA,206166.62982971253
